file,tag,new_requiredMemes,indicators_matched,notes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.REPAIR_TOOLS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.HOLD_COUNCIL,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.FOLLOW_TRADITION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.MANAGE_SUPPLIES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.RESTORE_ORDER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.MEDIATE_CONFLICT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.HOLD_CEREMONY,culture.vigil_ritual|cog.timekeeping.basic,R2:location:temple,
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.KEEP_RECORDS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stability.ts,StabilityActionTag.PLANT_SEASONAL_CROPS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.DISPLAY_INSIGNIA,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.WEAR_FINE_CLOTHING,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.PARADE_RETINUE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.SPONSOR_FEAST,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.HOST_TOURNAMENT,record.ledgerkeeping|econ.pooling_common_fund,R4:text:POOL,
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.COMMISSION_ART,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.PATRON_ARTISAN,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.BUILD_MONUMENT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.ENDOW_TEMPLE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.HOLD_AUDIENCE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.BESTOW_TITLES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.AWARD_PRIZES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.SIT_HIGH_SEAT,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.RECITE_GENEALOGY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.BOAST_DEEDS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/status.ts,StatusActionTag.PROCESSION_CEREMONY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.BREATHING_DRILL,culture.vigil_ritual|cog.timekeeping.basic|heat.space.hearth,R2:location:hearth|R5:location:hearth,
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.WALK_SHORT_SOLO,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.QUIET_TEATIME,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.STRETCH_AND_LOOSEN,health.sanitation_norms|health.waste_handling,R1:location:yard,
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.JOURNAL_UNLOAD,comm.language.written,R3:trade:parchment|R3:trade:ink|R6:trade:parchment|R6:trade:ink,
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.POWER_NAP,culture.vigil_ritual|cog.timekeeping.basic|heat.space.hearth,R2:location:hearth|R5:location:hearth,
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.SWITCH_TASK_SIMPLE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.DELEGATE_NONCRITICAL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.BOUNDARY_SAY_NO,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.SOCIAL_VENT_SAFE,culture.vigil_ritual|cog.timekeeping.basic|heat.space.hearth|comm.language.written,R2:location:hearth|R3:location:hall|R5:location:hearth,
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.MUSIC_CALM_SESSION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.TIDY_MICRO_AREA,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.SUNLIGHT_FRESH_AIR,health.sanitation_norms|health.waste_handling,R1:location:yard,
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.HOT_BATH_SOAK,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.AROMA_OR_INCENSE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/stress.ts,StressActionTag.EVENING_UNWIND_RITUAL,culture.vigil_ritual|cog.timekeeping.basic|heat.space.hearth,R2:location:hearth|R5:location:hearth,
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.KEEP_SEASONAL_RITE,comm.language.written,R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.HOST_CLAN_HERITAGE_FEAST,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.TEACH_CUSTOMS_TO_YOUTH,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.MAINTAIN_RITUAL_ATTIRE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.CONSERVE_SACRED_OBJECTS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.PRESIDE_AT_RITE_OF_PASSAGE,culture.vigil_ritual|cog.timekeeping.basic|comm.language.written,R2:location:temple|R3:location:hall,
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.OBSERVE_TABOO_RULES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.RECITE_ORAL_HISTORY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.CRAFT_TRADITIONAL_ART,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.MARK_FESTIVE_CALENDAR,comm.language.written|cog.number_concept,R3:text:BOARD|R3:trade:parchment|R3:text:MARK|R6:text:MARK|R6:trade:parchment,
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.UPHOLD_HOSPITALITY_CODE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.CLAN_SYMBOL_PROCESSION,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.ADJUDICATE_BY_CUSTOM,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.INITIATE_NEW_RITUAL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.INTERCLAN_GIFT_EXCHANGE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/tradition.ts,TraditionActionTag.ENFORCE_DRESS_AND_DECORUM,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.KEEP_PROMISE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.SHARE_SECRET,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.TRANSPARENT_ACCOUNTING,record.ledgerkeeping|econ.pooling_common_fund,R4:trade:ledger,
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.PLEDGE_COLLATERAL,record.ledgerkeeping|econ.pooling_common_fund|econ.deposit_contract,R4:text:PLEDGE|R4:text:PLEDGE,
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.SMALL_FAVOR_TEST,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.RETURN_BORROWED,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.VOUCH_FOR,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,ActionTags.MUTUAL_AID_PACT,record.ledgerkeeping|econ.pooling_common_fund,R4:text:MUTUAL_AID,
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.ACCOMPANY_RISKY_TRIP,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.GUARD_SLEEP,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.REVEAL_VULNERABILITY,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.FORGIVE_MISTAKE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.VERIFY_RECORDS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.ESCROW_EXCHANGE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.CONSISTENT_ATTENDANCE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/trust.ts,TrustActionTag.HANDSHAKE_OATH,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.SCRAP_LEDGER_START,health.sanitation_norms|health.waste_handling|comm.language.written|record.ledgerkeeping,R1:text:WASTE|R1:text:POSTED|R3:trade:chalk|R3:text:LEDGER|R6:trade:chalk|R6:text:LEDGER,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.RETURNABLE_CONTAINERS,health.sanitation_norms|health.waste_handling|comm.language.written|record.ledgerkeeping|econ.pooling_common_fund|econ.deposit_contract,R1:text:WASTE|R1:text:POSTED|R4:trade:tokens|R4:text:DEPOSIT|R4:text:POSTED,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.COMPOST_PIT_SETUP,health.sanitation_norms|health.waste_handling,R1:text:WASTE|R1:location:commons,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.TOOL_REPAIR_BENCH,health.sanitation_norms|health.waste_handling|comm.language.written|org.workshop_practice,R1:text:WASTE|R6:location:workshop,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.SPOILAGE_AUDIT,health.sanitation_norms|health.waste_handling|comm.language.written|record.ledgerkeeping,R1:text:WASTE|R3:trade:chalk|R3:text:REPORT|R6:trade:chalk,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.RATION_PORTION_TOKENS,health.sanitation_norms|health.waste_handling|comm.language.written|record.ledgerkeeping|econ.pooling_common_fund,R1:text:WASTE|R1:text:BOARD|R1:text:POSTED|R3:text:BOARD|R3:location:hall|R3:trade:parchment|R3:text:TOKENS|R4:trade:tokens|R4:trade:parchment|R4:text:POSTED|R4:text:BOARD|R6:trade:parchment,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.SALVAGE_RUN,health.sanitation_norms|health.waste_handling,R1:text:WASTE,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.GREYWATER_REUSE,health.sanitation_norms|health.waste_handling,R1:text:WASTE,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.SHARED_TOOL_LIBRARY,health.sanitation_norms|health.waste_handling|comm.language.written|record.ledgerkeeping,R1:text:WASTE|R1:text:POSTED|R3:location:hall|R3:text:LEDGER,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.ASH_BRICK_PRESS,health.sanitation_norms|health.waste_handling|heat.industrial|fire.control,R1:text:WASTE|R1:location:yard|R5:location:kiln|R5:text:KILN,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.MANURE_MANAGEMENT,health.sanitation_norms|health.waste_handling|tech.tool.use_basic,R1:text:SANITATION|R1:text:WASTE|R1:trade:lime,
backend/src/rps/domain/social/from-gpt/actions-by-need/waste.ts,WasteActionTag.REPAIR_CAFE_DAY,health.sanitation_norms|health.waste_handling|comm.language.written|org.workshop_practice,R1:text:WASTE|R3:location:hall|R6:location:workshop,
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.COLLECT_WATER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.FETCH_WATER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.BOIL_WATER,health.sanitation_norms|health.waste_handling|food.culinary.core|food.culinary.boil,R1:text:CLEAN|R7:text:BOIL,
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.DRINK_WATER,health.sanitation_norms|health.waste_handling,R1:text:CLEAN,
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.SHARE_WATER,health.sanitation_norms|health.waste_handling,R1:text:CLEAN,
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.STEAL_WATER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.TRADE_FOR_WATER,health.sanitation_norms|health.waste_handling,R1:text:CLEAN,
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.GUARD_WATER_SOURCE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.BUILD_WELL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.MAINTAIN_WELL,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.DISCOVER_WATER_SOURCE,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/water.ts,ActionTags.RATION_WATER,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.MINE_RESOURCES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.CRAFT_VALUABLES,comm.language.written|org.workshop_practice,R6:location:workshop,
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.TRADE_WITH_MERCHANT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.STORE_WEALTH,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.COLLECT_TAX,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.HIRE_WORKERS,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.LEND_RESOURCES,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.DEMAND_PAYMENT,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.DONATE_WEALTH,,,no_required_memes
backend/src/rps/domain/social/from-gpt/actions-by-need/wealth.ts,WealthActionTag.SHOW_OFF_WEALTH,,,no_required_memes
